price,profit0.0,-12250.0
2.94,61250.0
2.95,61500.0
2.96,61750.0
2.97,62000.0
2.98,62250.0
2.99,62500.0
3.0,62750.0
3.01,63000.0
3.02,63250.0
3.03,63500.0
3.04,63750.0
3.05,64000.0
3.06,64250.0
3.07,64500.0
3.08,64750.0
3.09,65000.0
3.1,65250.0
3.11,65500.0
3.12,65750.0
3.13,66000.0
3.14,66250.0
3.15,66500.0
3.16,66750.0
3.17,67000.0
3.18,67250.0
3.19,67500.0
3.2,67750.0
3.21,68000.0
3.22,68250.0
3.23,68500.0
3.24,68750.0
3.25,69000.0
3.26,69250.0
3.27,69500.0
3.28,69750.0
3.29,70000.0
3.3,70250.0
3.31,70500.0
3.32,70750.0
3.33,71000.0
3.34,71250.0
3.35,71500.0
3.36,71750.0
3.37,72000.0
3.38,72250.0
3.39,72500.0
3.4,72750.0
3.41,73000.0
3.42,73250.0
3.43,73500.0
3.44,73750.0
3.45,74000.0
3.46,74250.0
3.47,74500.0
3.48,74750.0
3.49,75000.0
3.5,75250.0
3.51,75500.0
3.52,75750.0
3.53,76000.0
3.54,76250.0
3.55,76500.0
3.56,76750.0
3.57,77000.0
3.58,77250.0
3.59,77500.0
3.6,77750.0
3.61,78000.0
3.62,78250.0
3.63,78500.0
3.64,78750.0
3.65,79000.0
3.66,79250.0
3.67,79500.0
3.68,79750.0
3.69,80000.0
3.7,80250.0
3.71,80500.0
3.72,80750.0
3.73,81000.0
3.74,81250.0
3.75,81500.0
3.76,81750.0
3.77,82000.0
3.78,82250.0
3.79,82500.0
3.8,82750.0
3.81,83000.0
3.82,83250.0
3.83,83500.0
3.84,83750.0
3.85,84000.0
3.86,84250.0
3.87,84500.0
3.88,84750.0
3.89,85000.0
3.9,85250.0
3.91,85500.0
3.92,85750.0
3.93,86000.0
3.94,86250.0
3.95,86500.0
3.96,86750.0
3.97,87000.0
3.98,87250.0
3.99,87500.0
4.0,87750.0
4.01,88000.0
4.02,88249.99999999999
4.03,88500.0
4.04,88750.0
4.05,89000.0
4.06,89249.99999999999
4.07,89500.0
4.08,89750.0
4.09,90000.0
4.1,90249.99999999999
4.11,90500.00000000001
4.12,90750.0
4.13,91000.0
4.14,91249.99999999999
4.15,91500.00000000001
4.16,91750.0
4.17,92000.0
4.18,92250.0
4.19,92500.00000000001
4.2,92750.0
4.21,93000.0
4.22,93250.0
4.23,93500.00000000001
